wav,TE0,TE1,ref
1572.25,-54.09906387,-47.43871307,-48.26637268
1572.26,-53.62718964,-47.13851166,-48.13124084
1572.27,-53.26130676,-46.94890594,-48.08733368
1572.28,-52.75418472,-46.75047684,-47.93278122
1572.29,-52.2730217,-46.46697235,-47.79836655
1572.3,-51.93318558,-46.30696869,-47.72498322
1572.31,-51.57253265,-46.1566124,-47.61488342
1572.32,-51.30671692,-46.06665802,-47.38010406
1572.33,-50.97122192,-45.90227127,-47.23858643
1572.34,-50.60938644,-45.7082901,-47.25954437
1572.35,-50.384552,-45.6840744,-47.20212173
1572.36,-50.38706589,-45.76180267,-47.02363205
1572.37,-50.1801796,-45.69221878,-46.989151
1572.38,-49.98978043,-45.65569305,-46.8776207
1572.39,-49.98911285,-45.70178223,-46.78032684
1572.4,-49.87030411,-45.68521118,-46.69803619
1572.41,-49.78424454,-45.74519348,-46.66156006
1572.42,-49.81871033,-45.90483475,-46.61561966
1572.43,-49.76653671,-46.01556396,-46.47677612
1572.44,-49.64042664,-46.08396149,-46.32535172
1572.45,-49.64716721,-46.26121521,-46.41250992
1572.46,-49.65745926,-46.52721786,-46.42860413
1572.47,-49.56764603,-46.69953537,-46.21276093
1572.48,-49.54659653,-46.89508057,-46.13300323
1572.49,-49.48452377,-47.18133926,-46.1713028
1572.5,-49.39016724,-47.43087006,-46.10797882
1572.51,-49.40308762,-47.6745224,-45.98239899
1572.52,-49.24667358,-47.85731506,-45.95889664
1572.53,-49.13188553,-48.2075119,-46.01663589
1572.54,-49.21065521,-48.68764877,-45.87230301
1572.55,-49.19504166,-48.91662979,-45.73748398
1572.56,-48.95621872,-48.96015167,-45.74066925
1572.57,-48.88811874,-49.32998657,-45.72614288
1572.58,-48.85811234,-49.76248932,-45.80193329
1572.59,-48.72093201,-50.11254883,-45.7110405
1572.6,-48.5990715,-50.3574295,-45.70913315
1572.61,-48.52460098,-50.61440277,-45.73272705
1572.62,-48.39805222,-50.89524841,-45.73235321
1572.63,-48.2505455,-51.15112305,-45.88302231
1572.64,-48.18159485,-51.43498993,-46.04085159
1572.65,-47.93319702,-51.58214188,-45.95815277
1572.66,-47.84159088,-51.66036987,-45.92387772
1572.67,-47.69905853,-51.76396179,-46.10214233
1572.68,-47.46097183,-51.7331543,-46.251194
1572.69,-47.4588356,-51.81167984,-46.18240356
1572.7,-47.30431366,-51.71052551,-46.17623901
1572.71,-46.96946716,-51.47992325,-46.2869072
1572.72,-46.91271973,-51.38242722,-46.35422134
1572.73,-46.76288605,-51.26504898,-46.31570816
1572.74,-46.43833542,-51.02463913,-46.43438339
1572.75,-46.16065598,-50.85739517,-46.48009872
1572.76,-46.26195526,-50.78892136,-46.48554611
1572.77,-46.06586838,-50.65697098,-46.36208725
1572.78,-45.85316849,-50.57415009,-46.35326767
1572.79,-45.68652725,-50.5267067,-46.48403168
1572.8,-45.47776031,-50.53338242,-46.4315567
1572.81,-45.45920944,-50.57757568,-46.16661835
1572.82,-45.28807449,-50.64877701,-46.08484268
1572.83,-45.10829926,-50.75061035,-46.12213516
1572.84,-45.12610626,-50.88996506,-46.05846786
1572.85,-45.14767838,-51.0666275,-45.92498779
1572.86,-45.01177216,-51.22388077,-45.98121643
1572.87,-44.98994827,-51.40232468,-45.95277023
1572.88,-45.02020264,-51.72367477,-45.93831253
1572.89,-44.96073151,-51.96612167,-46.02658081
1572.9,-44.95336533,-52.28711319,-46.07219315
1572.91,-45.07711411,-52.74424744,-46.12620544
1572.92,-45.04593277,-53.08499527,-46.21333694
1572.93,-45.16482544,-53.48245239,-46.24221039
1572.94,-45.35874176,-54.08499908,-46.25720596
1572.95,-45.57046509,-54.66425705,-46.3523407
1572.96,-45.54317474,-55.16877747,-46.38117218
1572.97,-45.63500214,-55.81955338,-46.58959579
1572.98,-45.75222015,-56.43495941,-46.6998558
1572.99,-45.99384689,-57.10435486,-46.66449738
1573,-46.28780365,-57.66821289,-46.70034409
1573.01,-46.20870209,-58.18076324,-46.95185089
1573.02,-46.36758041,-58.62593079,-47.14033508
1573.03,-46.68241501,-58.97579575,-47.05696487
1573.04,-46.67768478,-59.29357147,-47.02698135
1573.05,-46.69838715,-59.5178299,-47.12412262
1573.06,-46.84215927,-59.59716415,-47.13714218
1573.07,-46.85110474,-59.6445694,-47.11236191
1573.08,-46.92499542,-59.5741806,-46.98666
1573.09,-46.93244171,-59.39696503,-47.00134659
1573.1,-47.05605316,-59.21052551,-46.98883438
1573.11,-47.10908508,-58.86728287,-46.91106033
1573.12,-47.08821487,-58.50868225,-46.88681793
1573.13,-46.98931122,-58.0911026,-46.95636749
1573.14,-46.81500626,-57.53132629,-46.93372345
1573.15,-46.7543335,-57.11648941,-46.87771225
1573.16,-46.46691895,-56.55770111,-46.99134827
1573.17,-46.37696838,-56.00989151,-47.03606033
1573.18,-46.40694427,-55.60766983,-46.92385101
1573.19,-46.16771317,-54.98056412,-47.00839615
1573.2,-45.98581314,-54.44981384,-47.11237335
1573.21,-45.98809052,-53.98405075,-47.20553207
1573.22,-45.94225693,-53.55678177,-47.17006683
1573.23,-45.76803207,-53.09736252,-47.2725029
1573.24,-45.62690353,-52.68418884,-47.41959
1573.25,-45.59382248,-52.35675812,-47.49421692
1573.26,-45.54859924,-52.01233673,-47.48200989
1573.27,-45.56620789,-51.74736786,-47.61293793
1573.28,-45.59940338,-51.53054428,-47.85938263
1573.29,-45.58795547,-51.33317947,-47.73965454
1573.3,-45.561306,-51.17556,-47.66431427
1573.31,-45.47299576,-51.03035355,-47.7501297
1573.32,-45.5552597,-50.896492,-47.8447876
1573.33,-45.65903091,-50.84516907,-47.72839355
1573.34,-45.77802658,-50.82239914,-47.71679688
1573.35,-45.76447296,-50.76777267,-47.76082993
1573.36,-45.95081711,-50.82300186,-47.76029205
1573.37,-46.17494583,-50.89118958,-47.80025482
1573.38,-46.25177002,-50.93161774,-47.90107346
1573.39,-46.40787888,-51.06436157,-47.92536163
1573.4,-46.58504486,-51.20926666,-47.98735809
1573.41,-46.70469284,-51.35159683,-48.02413177
1573.42,-46.86375809,-51.49676895,-48.17110443
1573.43,-47.1169548,-51.71298981,-48.21012497
1573.44,-47.36273956,-51.92944717,-48.25773239
1573.45,-47.53256989,-52.09708405,-48.26719284
1573.46,-47.64923859,-52.27290726,-48.42479324
1573.47,-47.71224213,-52.32991791,-48.54713821
1573.48,-47.80722046,-52.47055435,-48.42082596
1573.49,-48.00485992,-52.5667038,-48.50614548
1573.5,-48.02243423,-52.51359177,-48.60258865
1573.51,-48.25521851,-52.56076431,-48.56278229
1573.52,-48.39827347,-52.59713745,-48.42300415
1573.53,-48.38481903,-52.45968246,-48.43025589
1573.54,-48.44369888,-52.32221985,-48.38583755
1573.55,-48.62183762,-52.24590302,-48.34521484
1573.56,-48.63574982,-51.97174835,-48.15623474
1573.57,-48.62340164,-51.74834442,-47.88774872
1573.58,-48.70569992,-51.61685562,-47.8602066
1573.59,-48.8362999,-51.41338348,-47.61917496
1573.6,-48.91761398,-51.18198776,-47.33737183
1573.61,-49.01160812,-50.90493393,-47.18569183
1573.62,-49.0787468,-50.60984039,-47.11170197
1573.63,-49.18104935,-50.44807434,-46.87463379
1573.64,-49.31261063,-50.28452682,-46.7003479
1573.65,-49.41783524,-49.98733521,-46.64839554
1573.66,-49.6632309,-49.7807045,-46.53311157
1573.67,-49.97968292,-49.713871,-46.42006302
1573.68,-50.08927917,-49.5259819,-46.33961868
1573.69,-50.21829224,-49.28740692,-46.312397
1573.7,-50.61283493,-49.20150757,-46.30071259
1573.71,-50.85936737,-49.0549736,-46.37639618
1573.72,-51.03541946,-49.00437927,-46.31049347
1573.73,-51.34449768,-48.91648483,-46.35010529
1573.74,-51.74085999,-48.80461121,-46.34934235
1573.75,-52.0362854,-48.69744492,-46.31072617
1573.76,-52.52352905,-48.64381409,-46.39919281
1573.77,-52.878479,-48.61153412,-46.48705292
1573.78,-53.1542778,-48.49433136,-46.33901978
1573.79,-53.45151901,-48.33646774,-46.33189392
1573.8,-53.70561981,-48.13566208,-46.47111893
1573.81,-54.05751801,-48.09830856,-46.54978943
1573.82,-54.37432098,-48.20825577,-46.44698715
1573.83,-54.45229721,-47.991642,-46.45467377
1573.84,-54.49753952,-47.7454071,-46.4082489
1573.85,-54.73818207,-47.7202034,-46.3977623
1573.86,-54.89307022,-47.68265533,-46.40815353
1573.87,-54.91412735,-47.60362625,-46.41559219
1573.88,-54.98222351,-47.54606628,-46.52159882
1573.89,-55.1472435,-47.59933472,-46.51455307
1573.9,-55.1788063,-47.58407593,-46.47146606
1573.91,-55.27156448,-47.61624908,-46.45545197
1573.92,-55.35514069,-47.61507416,-46.59574127
1573.93,-55.47564697,-47.67248535,-46.55936432
1573.94,-55.58972168,-47.75312042,-46.55436707
1573.95,-55.69395828,-47.81247711,-46.67209625
1573.96,-55.86420441,-47.87395096,-46.74838257
1573.97,-56.02950668,-47.98351288,-46.73273468
1573.98,-56.1925354,-48.11901855,-46.84139252
1573.99,-56.40731812,-48.29921722,-46.96208954
1574,-56.78691101,-48.61593246,-46.95613098
1574.01,-57.07633591,-48.79728699,-46.94809723
1574.02,-57.35489655,-48.80002594,-47.05792236
1574.03,-57.77716827,-49.11158752,-47.2421875
1574.04,-58.26383209,-49.52499008,-47.35272217
1574.05,-58.60699081,-49.70985031,-47.3563652
1574.06,-58.93954849,-49.93991852,-47.43230438
1574.07,-59.36805725,-50.12905884,-47.51580048
1574.08,-59.81867981,-50.34080505,-47.36364365
1574.09,-60.11063004,-50.41773987,-47.2952919
1574.1,-60.37487793,-50.46653748,-47.3935585
1574.11,-60.27738571,-50.41290283,-47.35266113
1574.12,-60.29307556,-50.45061874,-47.19322586
1574.13,-59.93417358,-50.36108017,-47.16623306
1574.14,-59.21438599,-50.13874817,-47.25459671
1574.15,-58.86769485,-50.10740662,-47.17949677
1574.16,-58.19271851,-50.09677505,-47.0969429
1574.17,-57.43008423,-49.80830765,-47.11082077
1574.18,-56.80372238,-49.58134842,-47.08334351
1574.19,-56.33987427,-49.46482849,-47.19268799
1574.2,-55.81163788,-49.30286407,-47.30172729
1574.21,-55.29855728,-49.164711,-47.3193779
1574.22,-54.88812637,-49.05921555,-47.33953094
1574.23,-54.49211121,-48.90143204,-47.33659744
1574.24,-54.1435051,-48.76522827,-47.40992737
1574.25,-53.80019379,-48.67018509,-47.52721405
1574.26,-53.50737,-48.59859467,-47.55845261
1574.27,-53.28875351,-48.56069183,-47.45273209
1574.28,-53.06639862,-48.5066452,-47.58900833
1574.29,-52.7060318,-48.3870163,-47.82216644
1574.3,-52.56295395,-48.42444611,-47.88724899
1574.31,-52.4225235,-48.49368668,-47.88598633
1574.32,-52.14585495,-48.41158676,-48.00188828
1574.33,-51.97149658,-48.43677139,-48.06819534
1574.34,-51.93996048,-48.61356735,-48.07410049
1574.35,-51.78871918,-48.65597916,-48.21426392
1574.36,-51.7150383,-48.69768143,-48.30926514
1574.37,-51.71495819,-48.88652039,-48.42523956
1574.38,-51.65788651,-49.05566406,-48.49423599
1574.39,-51.53966141,-49.19296646,-48.37679672
1574.4,-51.49882889,-49.33991623,-48.34155273
1574.41,-51.47136307,-49.46947098,-48.47327423
1574.42,-51.43984222,-49.64081573,-48.42181778
1574.43,-51.38477325,-49.88380432,-48.42237854
1574.44,-51.23282242,-50.08953857,-48.52442169
1574.45,-51.1783638,-50.34789658,-48.58780289
1574.46,-51.2419281,-50.55175781,-48.59718323
1574.47,-51.12316132,-50.69573593,-48.7957077
1574.48,-50.97926712,-50.89633179,-48.94901657
1574.49,-51.10638428,-51.35631561,-48.98677063
1574.5,-51.01830292,-51.5595932,-49.07135391
1574.51,-50.88891602,-51.75597763,-49.23545837
1574.52,-50.87379837,-52.11294937,-49.4311409
1574.53,-50.81305695,-52.42987061,-49.68068695
1574.54,-50.77602768,-52.65319824,-49.74236679
1574.55,-50.75220108,-52.93497849,-49.79024506
1574.56,-50.68257904,-53.20332336,-49.88588715
1574.57,-50.63157654,-53.41902542,-49.90979385
1574.58,-50.55218887,-53.67430496,-50.02926254
1574.59,-50.49451828,-53.91451263,-50.24412537
1574.6,-50.44335175,-54.09592819,-50.19220352
1574.61,-50.35256577,-54.28262711,-50.03117752
1574.62,-50.13848495,-54.30538559,-50.09328079
1574.63,-49.96366119,-54.31977081,-50.15847397
1574.64,-50.01070404,-54.46393585,-50.02919769
1574.65,-49.96720123,-54.5180397,-49.85891724
1574.66,-49.66189575,-54.32110214,-49.72994614
1574.67,-49.48562241,-54.32299042,-49.56348419
1574.68,-49.31468582,-54.32177353,-49.51335526
1574.69,-49.21082306,-54.20504761,-49.33304214
1574.7,-48.89855957,-54.0391655,-49.20054245
1574.71,-48.69546509,-53.92570877,-49.11778259
1574.72,-48.44565201,-53.78860855,-49.00741196
1574.73,-48.34572601,-53.72618866,-48.87525177
1574.74,-48.14921951,-53.62599945,-48.89361191
1574.75,-47.82539749,-53.5639267,-48.8087883
1574.76,-47.68005753,-53.5242691,-48.64813614
1574.77,-47.32987976,-53.47660065,-48.62478638
1574.78,-47.11460876,-53.44515991,-48.63514709
1574.79,-47.04927063,-53.47070694,-48.5326004
1574.8,-46.89476013,-53.4960022,-48.53192139
1574.81,-46.70389175,-53.55325699,-48.52880478
1574.82,-46.6524353,-53.70587158,-48.52433777
1574.83,-46.64471817,-53.88079453,-48.51298904
1574.84,-46.59828949,-53.99842453,-48.63648605
1574.85,-46.5125351,-54.16438293,-48.67601776
1574.86,-46.553936,-54.52426147,-48.72787857
1574.87,-46.55300522,-54.80065155,-48.72571945
1574.88,-46.60908127,-55.11479568,-48.66703796
1574.89,-46.60545349,-55.40164948,-48.70241547
1574.9,-46.74448776,-55.86886215,-48.67982483
1574.91,-46.88857651,-56.3795929,-48.47086334
1574.92,-47.05207443,-56.95968246,-48.38299179
1574.93,-47.09004211,-57.45009995,-48.42624664
1574.94,-47.21483231,-57.99710846,-48.2716713
1574.95,-47.47453308,-58.49618912,-48.20145035
1574.96,-47.55931473,-58.9635849,-48.19212723
1574.97,-47.88891983,-59.46128082,-48.15974808
1574.98,-48.20995712,-59.95641327,-48.12586975
1574.99,-48.27450943,-60.31503677,-48.10341263
1575,-48.42761993,-60.5903244,-48.06250763
1575.01,-48.67842865,-60.8301506,-48.12402344
1575.02,-48.84389877,-61.01670074,-48.14710236
1575.03,-48.99266052,-61.16821289,-48.05621338
1575.04,-49.00754166,-61.29650116,-47.98119354
1575.05,-49.08958435,-61.44123459,-48.00724792
1575.06,-49.13496017,-61.55430984,-47.9726944
1575.07,-49.21765137,-61.67811203,-48.05804443
1575.08,-49.0664444,-61.85892105,-48.08097839
1575.09,-49.00310516,-61.98616791,-48.00048065
1575.1,-48.86762619,-62.14124298,-47.92147064
1575.11,-48.64831924,-62.14211273,-48.10674286
1575.12,-48.52175903,-62.04510117,-48.20643616
1575.13,-48.48983765,-61.76729584,-48.10882187
1575.14,-48.24045181,-61.26064301,-48.06066513
1575.15,-47.99728394,-60.61192322,-48.01467896
1575.16,-47.87918472,-59.93227386,-48.06707764
1575.17,-47.87083817,-59.25948715,-48.16807556
1575.18,-47.66865921,-58.53658676,-47.97150803
1575.19,-47.49395752,-57.84378815,-47.96409607
1575.2,-47.43812943,-57.116745,-48.01629639
1575.21,-47.38611221,-56.5348053,-47.95846939
1575.22,-47.31456757,-56.00752258,-47.96074295
1575.23,-47.29639816,-55.51285934,-48.06759262
1575.24,-47.29204178,-55.16941833,-48.06874084
1575.25,-47.2826004,-54.83360291,-48.0692749
1575.26,-47.20714188,-54.43440247,-48.1966095
1575.27,-47.22845459,-54.17379379,-48.2318573
1575.28,-47.3978157,-53.91519165,-48.27869415
1575.29,-47.42748642,-53.68879318,-48.43543625
1575.3,-47.50092316,-53.4654007,-48.58210373
1575.31,-47.67370224,-53.34424591,-48.63947296
1575.32,-47.82092285,-53.2391243,-48.69860077
1575.33,-47.90345764,-53.18208694,-48.77024841
1575.34,-48.11346817,-53.16210938,-48.97966766
1575.35,-48.35683823,-53.17995453,-49.23712921
1575.36,-48.58016205,-53.23754501,-49.24425125
1575.37,-48.67072678,-53.3245697,-49.10063171
1575.38,-48.83586121,-53.43274689,-49.30415344
1575.39,-49.14724731,-53.57902527,-49.30591202
1575.4,-49.34017563,-53.80220413,-49.35961914
1575.41,-49.50985336,-53.98583984,-49.35020065
1575.42,-49.68797302,-54.17721176,-49.30165482
1575.43,-49.70910263,-54.42264175,-49.18330002
1575.44,-49.81776428,-54.53499222,-49.05627441
1575.45,-49.91046524,-54.62899017,-49.04891205
1575.46,-50.16699982,-54.82025146,-48.91918564
1575.47,-50.26515198,-54.87670135,-48.76066589
1575.48,-50.23826599,-54.92890549,-48.53993607
1575.49,-50.27195358,-54.88358688,-48.43867111
1575.5,-50.37840652,-54.81819916,-48.48098755
1575.51,-50.42363739,-54.6666069,-48.31176376
1575.52,-50.43932724,-54.44955826,-48.20705414
1575.53,-50.40626526,-54.01759338,-48.19685745
1575.54,-50.50292587,-53.68367767,-48.16622925
1575.55,-50.63984299,-53.35354233,-48.12664413
1575.56,-50.73163605,-53.07752991,-48.21744537
1575.57,-50.70869827,-52.45784378,-48.30805969
1575.58,-50.88895798,-52.03641891,-48.36710358
1575.59,-51.01570129,-51.59562683,-48.46456146
1575.6,-51.09137344,-51.02725601,-48.5088768
1575.61,-51.24793243,-50.73342133,-48.58991241
1575.62,-51.39469528,-50.57082748,-48.68822098
1575.63,-51.53561401,-50.1636734,-48.7295723
1575.64,-51.66574478,-49.76282501,-48.83362579
1575.65,-51.93759918,-49.52696228,-48.89379501
1575.66,-52.06100464,-49.31913376,-49.00304794
1575.67,-52.22212219,-49.10835266,-49.07455063
1575.68,-52.44883347,-48.81666183,-49.32722855
1575.69,-52.7161026,-48.51064682,-49.44625854
1575.7,-53.01395798,-48.37580872,-49.4290657
1575.71,-53.19620132,-48.26804352,-49.65024948
1575.72,-53.36386871,-48.05431747,-49.80993652
1575.73,-53.7775116,-47.99241638,-49.87969971
1575.74,-54.01640701,-47.89998627,-50.00863647
1575.75,-54.14456558,-47.77666855,-50.09148407
1575.76,-54.26581573,-47.69165421,-50.09440231
1575.77,-54.53128433,-47.76082993,-50.17615891
1575.78,-54.69239044,-47.76126862,-50.25668335
1575.79,-54.75806808,-47.78642273,-50.29504776
1575.8,-54.92450714,-47.94210815,-50.39091492
1575.81,-55.03625488,-48.01276779,-50.49491882
1575.82,-55.1389389,-47.99674606,-50.52443695
1575.83,-55.29260254,-48.11845016,-50.73114014
1575.84,-55.48587418,-48.28337097,-50.89770508
1575.85,-55.63999939,-48.41357422,-50.88711548
1575.86,-55.84341431,-48.53289413,-50.83869934
1575.87,-56.04746246,-48.65493774,-50.86934662
1575.88,-56.31919098,-48.93790436,-50.85980988
1575.89,-56.65671158,-49.29935074,-50.83806229
1575.9,-56.90244675,-49.46454239,-50.6199646
1575.91,-57.21075058,-49.62110138,-50.35122681
1575.92,-57.5458107,-49.96656418,-50.14569092
1575.93,-57.78513718,-50.16947556,-50.08193207
1575.94,-58.089077,-50.41176987,-49.7360611
1575.95,-58.49766541,-50.71807098,-49.52130508
1575.96,-58.90815735,-50.90855408,-49.22641754
1575.97,-59.32323456,-50.93348312,-48.87196732
1575.98,-59.74804306,-50.93605804,-48.75378418
1575.99,-60.29067993,-50.9839325,-48.66088486
1576,-60.73923492,-50.9936676,-48.3908844
1576.01,-61.11319351,-50.81365585,-48.18283081
1576.02,-61.34008026,-50.54748154,-48.10058594
1576.03,-61.43819809,-50.48213196,-47.95789337
1576.04,-61.35969925,-50.27267838,-47.90930557
1576.05,-60.77305222,-49.91377258,-47.92531586
1576.06,-60.25395966,-49.7164917,-47.9110527
1576.07,-59.8013916,-49.46170807,-47.91746521
1576.08,-59.12818527,-49.08867264,-47.88306808
1576.09,-58.44104767,-48.76459885,-47.88010025
1576.1,-57.80434799,-48.60549927,-47.99122238
1576.11,-57.2001152,-48.38467789,-48.08692551
1576.12,-56.47132874,-48.05116272,-48.12702942
1576.13,-55.8290596,-47.79938889,-48.18395615
1576.14,-55.445858,-47.74936295,-48.38945007
1576.15,-55.07810211,-47.67374039,-48.36755371
1576.16,-54.58668518,-47.5446701,-48.4493103
1576.17,-54.05905533,-47.43613434,-48.64517212
1576.18,-53.66421509,-47.48237228,-48.69965744
1576.19,-53.36304855,-47.51051331,-48.70322418
1576.2,-52.96913528,-47.47996902,-48.77173996
1576.21,-52.65155411,-47.56105042,-48.84446716
1576.22,-52.45810699,-47.7485733,-48.94545746
1576.23,-52.25607681,-47.84410095,-48.94844818
1576.24,-52.08068085,-48.02397919,-48.8019104
1576.25,-51.97327423,-48.28016281,-48.74430084
1576.26,-51.85320663,-48.4539299,-48.74925613
1576.27,-51.76825714,-48.72679901,-48.68141937
1576.28,-51.6820755,-49.06239319,-48.67172241
1576.29,-51.56739807,-49.40649033,-48.63144684
1576.3,-51.56450272,-49.66524124,-48.60329437
1576.31,-51.52894592,-50.00577545,-48.63445282
1576.32,-51.51937103,-50.58414078,-48.72652054
1576.33,-51.52582169,-51.12987137,-48.74918747
1576.34,-51.49583435,-51.30105591,-48.76850128
1576.35,-51.37648392,-51.54772186,-48.93122482
1576.36,-51.3795433,-52.02937698,-49.08250046
1576.37,-51.45346832,-52.63528442,-49.21295166
1576.38,-51.4029007,-52.83320999,-49.24617004
1576.39,-51.24734116,-52.98786545,-49.2917366
1576.4,-51.17791367,-53.20750046,-49.40165329
1576.41,-51.08106232,-53.31635666,-49.53246307
1576.42,-50.83847809,-53.217556,-49.43486023
1576.43,-50.7938385,-53.17951965,-49.47364807
1576.44,-50.75569916,-53.12623215,-49.6125412
1576.45,-50.56246185,-53.02288437,-49.49209213
1576.46,-50.3948822,-52.93427277,-49.37450409
1576.47,-50.15802765,-52.71179962,-49.42681885
1576.48,-50.01993561,-52.59119034,-49.34696198
1576.49,-49.97129059,-52.52000809,-49.26361847
1576.5,-49.67298508,-52.34752655,-49.13039017
1576.51,-49.43099976,-52.24931335,-48.9567337
1576.52,-49.44046783,-52.19187546,-48.92288589
1576.53,-49.33228683,-52.14551544,-48.80212784
