wav,n = 10,n = 20,n = 30,ref 10,ref 20,ref 30
1546.67,-44.25247192,-48.60351563,-57.34321594,-33.85388565,-33.63861847,-32.75690842
1546.68,-44.41072464,-48.56364059,-57.45761871,-33.86262512,-33.63905334,-32.75188828
1546.69,-44.41087341,-48.47034836,-57.52381897,-33.7854538,-33.55294418,-32.76836014
1546.7,-44.25622559,-48.46268082,-57.6236496,-33.70378113,-33.51713943,-32.86795425
1546.71,-44.33250809,-48.51602173,-57.60491562,-33.72249985,-33.56536865,-32.82532883
1546.72,-44.30393982,-48.52694321,-57.58930588,-33.67462158,-33.50320816,-32.83000565
1546.73,-44.14272308,-48.50368881,-57.6603241,-33.58361053,-33.45969009,-32.91514969
1546.74,-44.11041641,-48.52856445,-57.51837158,-33.53633499,-33.45490265,-32.86750412
1546.75,-44.19317627,-48.53871918,-57.40229034,-33.59638596,-33.46481705,-32.82104874
1546.76,-44.16444778,-48.45845795,-57.35312653,-33.55134583,-33.30931473,-32.90098572
1546.77,-44.262146,-48.55819702,-57.30060196,-33.50503159,-33.3764534,-33.03555298
1546.78,-44.30475235,-48.72403336,-57.23599625,-33.59902954,-33.49330139,-33.05502319
1546.79,-44.40075684,-48.75140381,-57.17642975,-33.63012314,-33.42296219,-33.09179688
1546.8,-44.35897446,-48.74866486,-57.14482117,-33.51953888,-33.3680191,-33.16459656
1546.81,-44.31775284,-48.84396362,-57.1139946,-33.43600082,-33.39033127,-33.24211502
1546.82,-44.46208191,-49.0019989,-57.00058365,-33.44403839,-33.435009,-33.17383194
1546.83,-44.38926697,-49.08235931,-56.92558289,-33.44161224,-33.41703415,-33.246315
1546.84,-44.3506546,-49.14487076,-56.92153168,-33.364254,-33.29785538,-33.40584564
1546.85,-44.53627396,-49.22528839,-56.78665161,-33.39211273,-33.28283691,-33.37329102
1546.86,-44.61310577,-49.33504868,-56.72405243,-33.46203613,-33.2416153,-33.36613464
1546.87,-44.59060287,-49.37109756,-56.65182877,-33.37693787,-33.104599,-33.3730545
1546.88,-44.4149971,-49.4549675,-56.61912155,-33.30097961,-33.10784912,-33.50062943
1546.89,-44.45612335,-49.60721207,-56.54498672,-33.28341675,-33.19799042,-33.48937988
1546.9,-44.6107254,-49.66029358,-56.50234604,-33.37451935,-33.25283432,-33.4919548
1546.91,-44.69226837,-49.6374588,-56.50978088,-33.38769531,-33.18877792,-33.53112411
1546.92,-44.91540146,-49.62947464,-56.55241776,-33.47603607,-33.15379715,-33.63908386
1546.93,-45.03739166,-49.71648788,-56.52960968,-33.55687714,-33.2540741,-33.6358223
1546.94,-45.01911926,-49.7355423,-56.66698456,-33.56746292,-33.21935272,-33.72810745
1546.95,-45.03376007,-49.72354126,-56.74502945,-33.53042984,-33.20656586,-33.75536728
1546.96,-45.05609894,-49.78712845,-56.80040359,-33.55663681,-33.37098312,-33.76491547
1546.97,-45.05360794,-49.76765442,-56.84664917,-33.59589005,-33.40979767,-33.71275711
1546.98,-45.17320633,-49.65847397,-56.92546463,-33.57232285,-33.36657715,-33.78619385
1546.99,-45.02129745,-49.54285812,-57.02959442,-33.55352783,-33.32629013,-33.87634659
1547,-45.1978569,-49.51954269,-57.05657578,-33.64766693,-33.41156769,-33.74765778
1547.01,-45.13934708,-49.42406082,-57.14677429,-33.69419861,-33.33680725,-33.6811142
1547.02,-45.10889053,-49.32648468,-57.27889252,-33.65025711,-33.29375458,-33.72963715
1547.03,-45.07186127,-49.31658554,-57.36407471,-33.61166,-33.3910141,-33.71608734
1547.04,-45.16786575,-49.33293915,-57.43029404,-33.76567459,-33.44598007,-33.64460754
1547.05,-45.10992432,-49.13682556,-57.59622955,-33.72413254,-33.26083755,-33.680233
1547.06,-44.91585159,-49.03469086,-57.7404747,-33.58650589,-33.15420151,-33.64920425
1547.07,-45.00235367,-49.05274582,-57.93203354,-33.67129135,-33.27388763,-33.69775009
1547.08,-45.14858627,-49.00697327,-58.03523636,-33.79909897,-33.23970795,-33.53829956
1547.09,-45.0483017,-49.01780319,-58.24468613,-33.78063202,-33.146698,-33.53342438
1547.1,-45.02161407,-49.07180405,-58.37914276,-33.67679596,-33.16342163,-33.52337646
1547.11,-45.01156998,-49.08460236,-58.4859314,-33.67370224,-33.14436722,-33.4444809
1547.12,-44.92300797,-49.01180649,-58.60233307,-33.64989853,-33.07289886,-33.41312408
1547.13,-44.93544006,-48.8767395,-58.74320984,-33.57744598,-32.91079712,-33.42665863
1547.14,-44.87717438,-48.85073853,-58.8075943,-33.52990723,-32.91300583,-33.38179398
1547.15,-45.01896667,-48.84682846,-58.85456467,-33.62717438,-32.94165039,-33.33819199
1547.16,-44.91360474,-48.79492188,-58.8523407,-33.52544785,-32.85474014,-33.29777145
1547.17,-44.78165054,-48.75451279,-58.87451172,-33.48251343,-32.78847504,-33.34671021
1547.18,-44.77171707,-48.78369904,-58.73350525,-33.44837952,-32.80200195,-33.25786591
1547.19,-44.86152649,-48.79005432,-58.63300323,-33.49874878,-32.86021423,-33.22332382
1547.2,-44.80426025,-48.75630188,-58.62631607,-33.46707535,-32.8208847,-33.34677505
1547.21,-44.91890335,-48.82984543,-58.47037125,-33.5399704,-32.87135315,-33.37453461
1547.22,-44.84863281,-48.90065765,-58.30115509,-33.55568695,-32.88434219,-33.32092285
1547.23,-44.94574356,-48.86692429,-58.14339447,-33.60514832,-32.79786682,-33.2120285
1547.24,-44.83606339,-48.87929916,-58.08280182,-33.52972412,-32.80238342,-33.35473633
1547.25,-44.90112305,-49.0280304,-57.92920685,-33.57657623,-32.99930954,-33.29426575
1547.26,-45.05490112,-49.12140656,-57.72563553,-33.71868896,-33.08073807,-33.28259659
1547.27,-44.85178757,-49.14308548,-57.59912872,-33.6562233,-33.02072144,-33.34178543
1547.28,-44.760849,-49.25678253,-57.45258331,-33.56527328,-33.07862854,-33.41550827
1547.29,-44.88273621,-49.3008461,-57.19181824,-33.6495285,-33.12656403,-33.31145477
1547.3,-44.88282394,-49.30423737,-56.95890045,-33.66056061,-33.02997589,-33.21731186
1547.31,-44.79710388,-49.38034821,-56.83457184,-33.60548401,-33.02498627,-33.29927063
1547.32,-44.71351624,-49.62532043,-56.65742493,-33.5920105,-33.22703552,-33.28514862
1547.33,-44.75871658,-49.81055069,-56.50314331,-33.67955399,-33.27238083,-33.24129486
1547.34,-44.76872253,-49.90003967,-56.39186478,-33.6956749,-33.21154022,-33.32452774
1547.35,-44.5152359,-50.05529785,-56.30701447,-33.49966049,-33.16926575,-33.37700653
1547.36,-44.63674927,-50.24542236,-56.17339325,-33.61526489,-33.25986481,-33.34034729
1547.37,-44.69337845,-50.31086731,-56.04402542,-33.63993454,-33.23987579,-33.18832016
1547.38,-44.64283371,-50.42877197,-56.03313828,-33.63973618,-33.22065735,-33.21134567
1547.39,-44.70531082,-50.61766434,-55.98862457,-33.64323044,-33.2673378,-33.24366379
1547.4,-44.6652832,-50.76081848,-55.93424988,-33.68989563,-33.31139374,-33.15880585
1547.41,-44.64846802,-50.76701736,-55.99487305,-33.6383934,-33.25547791,-33.13451004
1547.42,-44.64226151,-50.77579498,-56.03940201,-33.61305237,-33.27279282,-33.22349548
1547.43,-44.68700027,-50.87270355,-56.07239151,-33.67933273,-33.31291199,-33.27090836
1547.44,-44.81012726,-50.90289307,-56.04292297,-33.72957993,-33.40565491,-33.06468964
1547.45,-44.65633392,-50.91217422,-56.1239357,-33.65750122,-33.36819077,-33.10900116
1547.46,-44.66341782,-50.91386795,-56.23402023,-33.61413956,-33.38169098,-33.16251755
1547.47,-44.85005569,-50.96777725,-56.24980545,-33.70224762,-33.4783783,-33.04854965
1547.48,-45.01063156,-50.91235352,-56.31464005,-33.76110077,-33.48574066,-32.98428726
1547.49,-45.01462936,-50.89364624,-56.48615265,-33.73536301,-33.48670578,-33.17274857
1547.5,-45.08203125,-50.88776398,-56.68244171,-33.78292465,-33.57461548,-33.22838211
1547.51,-45.19676208,-50.91558838,-56.78361511,-33.85892868,-33.61477661,-33.14653397
1547.52,-45.29058075,-50.77661896,-56.96385956,-33.8251915,-33.5022583,-33.12123489
1547.53,-45.17975998,-50.73310089,-57.15608978,-33.7319603,-33.54815292,-33.15361404
1547.54,-45.34238434,-50.72789001,-57.30793381,-33.81129074,-33.64243317,-33.03616714
1547.55,-45.56819534,-50.65349197,-57.4756279,-33.96222687,-33.70690918,-32.98501587
1547.56,-45.48339844,-50.52815247,-57.76426697,-33.8987999,-33.58783722,-33.05382919
1547.57,-45.50476837,-50.53651047,-58.06328964,-33.86408997,-33.6769104,-33.12564087
1547.58,-45.59958649,-50.48026276,-58.27970123,-33.96961975,-33.69673157,-33.12861633
1547.59,-45.59815216,-50.3751564,-58.52228165,-33.93671036,-33.60401917,-33.02923965
1547.6,-45.56931686,-50.28095245,-58.78656006,-33.8883667,-33.49717331,-33.1149025
1547.61,-45.59758759,-50.31946564,-58.93912506,-33.87421799,-33.59906387,-33.15844727
1547.62,-45.7167244,-50.21656418,-59.16447067,-33.96472168,-33.54631042,-33.13524628
1547.63,-45.54784012,-50.12835693,-59.3822403,-33.83166885,-33.4956665,-33.27577209
1547.64,-45.35312271,-50.18257904,-59.61331558,-33.73751831,-33.45861816,-33.44673538
1547.65,-45.4187355,-50.210186,-59.66836929,-33.7495842,-33.49691391,-33.34231567
1547.66,-45.44262695,-50.23067856,-59.73993301,-33.82328033,-33.51595306,-33.30662918
1547.67,-45.33771896,-50.14370728,-59.91202164,-33.759552,-33.39840317,-33.35985184
1547.68,-45.23471451,-50.12831497,-60.04774857,-33.76383972,-33.3468895,-33.48120117
1547.69,-45.20655441,-50.0958519,-60.14400482,-33.76573181,-33.37699509,-33.43186569
1547.7,-45.16006088,-50.05789948,-60.19153214,-33.78917694,-33.36027145,-33.47277451
1547.71,-44.96168518,-49.97771072,-60.28521347,-33.70259857,-33.36591339,-33.5850296
1547.72,-45.04832458,-50.05075073,-60.21592712,-33.81975174,-33.40109253,-33.6075058
1547.73,-45.13700104,-50.08594131,-60.11934662,-33.92605591,-33.44257355,-33.55528641
1547.74,-44.96688461,-50.07996368,-60.14299393,-33.86215591,-33.40800858,-33.70876312
1547.75,-44.99255371,-50.12707901,-60.12470627,-33.86136246,-33.39759445,-33.80720901
1547.76,-45.01183319,-50.22366333,-59.98040771,-33.9631424,-33.49959946,-33.76395035
1547.77,-45.05853653,-50.23439789,-59.87144089,-33.99999237,-33.4614296,-33.79567719
1547.78,-44.98738861,-50.29703522,-59.78269196,-33.88653946,-33.45289993,-33.89539337
1547.79,-44.97673035,-50.40752029,-59.71255493,-33.88936996,-33.53339386,-34.00899506
1547.8,-45.12276459,-50.49526596,-59.60140228,-33.9305191,-33.57445145,-33.87760162
1547.81,-44.99084473,-50.51254654,-59.60275269,-33.86286163,-33.49329376,-33.94524384
1547.82,-44.98496246,-50.6591301,-59.60398483,-33.77438354,-33.54054642,-33.97221756
1547.83,-45.17979431,-50.83126068,-59.61562347,-33.86158752,-33.63673019,-33.81230164
1547.84,-45.26060486,-50.83412933,-59.65818024,-33.90389252,-33.60162354,-33.77479935
1547.85,-45.31897736,-50.85441971,-59.79200745,-33.87695313,-33.50444031,-33.9538269
1547.86,-45.29632568,-50.89017868,-59.8760376,-33.74458694,-33.4679184,-33.94647217
1547.87,-45.40937042,-51.04297638,-59.97084808,-33.776371,-33.5890007,-33.92064667
1547.88,-45.44922256,-51.10996246,-60.1162796,-33.77557755,-33.55725861,-33.83602142
1547.89,-45.36223984,-51.18903351,-60.25696564,-33.72865295,-33.51140594,-33.81880951
1547.9,-45.36252213,-51.27361298,-60.43468094,-33.67593002,-33.46776962,-33.81218338
1547.91,-45.53107452,-51.36027145,-60.6235733,-33.70379257,-33.44698715,-33.63199615
1547.92,-45.32112122,-51.29866791,-60.91863632,-33.57297516,-33.3650322,-33.61037064
1547.93,-45.27014542,-51.29772949,-61.26206207,-33.48532104,-33.33646774,-33.69585037
1547.94,-45.30823898,-51.35451508,-61.4941864,-33.42613983,-33.41382217,-33.5684433
1547.95,-45.37894058,-51.33102417,-61.75967407,-33.48069,-33.41996384,-33.49458313
1547.96,-45.36881638,-51.30738831,-62.19367981,-33.37404633,-33.38470459,-33.50776291
1547.97,-45.26711655,-51.2869072,-62.6165123,-33.37997055,-33.38487244,-33.54673767
1547.98,-45.29582214,-51.22242737,-63.04418182,-33.35747528,-33.37029648,-33.45442963
1547.99,-45.18505478,-51.13008499,-63.48084259,-33.29877472,-33.27601624,-33.45472717
1548,-44.95781708,-51.08860397,-63.98157501,-33.14658356,-33.28103638,-33.52850342
1548.01,-45.08271408,-51.11412811,-64.34399414,-33.22239685,-33.35639954,-33.39218903
1548.02,-45.01845932,-51.0544281,-64.68946838,-33.23395538,-33.31171799,-33.3303299
1548.03,-44.85762024,-50.9933815,-65.11979675,-33.15177536,-33.24825287,-33.33877563
1548.04,-44.91659927,-50.92843628,-65.52812195,-33.15542221,-33.21414948,-33.34601974
1548.05,-44.92363358,-50.89996338,-65.76570892,-33.24674225,-33.24891663,-33.2419281
1548.06,-44.89405441,-50.87363815,-66.19704437,-33.25494385,-33.23390579,-33.31400299
1548.07,-44.75848007,-50.84767532,-66.48865509,-33.1476059,-33.16756439,-33.2996788
1548.08,-44.65791321,-50.8406601,-66.64911652,-33.04008865,-33.16555405,-33.29220581
1548.09,-44.75208282,-50.83120728,-66.72694397,-33.04956055,-33.19221497,-33.12262344
1548.1,-44.75066376,-50.83290863,-66.69876862,-33.06729889,-33.16684341,-33.07549667
1548.11,-44.76494598,-50.83676529,-66.77418518,-33.03512573,-33.11955261,-33.20535278
1548.12,-44.96917725,-50.93718719,-66.58972168,-33.08278656,-33.22751236,-33.21831894
1548.13,-44.9320755,-51.0235939,-66.46385193,-33.08890152,-33.20047379,-33.16209793
1548.14,-45.00579071,-51.0519104,-66.29553986,-33.12547302,-33.12557602,-33.18119049
1548.15,-44.86439896,-51.14516068,-66.01199341,-33.01928329,-33.10195923,-33.21650314
1548.16,-44.97372055,-51.24323273,-65.74568176,-33.08072662,-33.17081451,-33.18599701
1548.17,-45.03730011,-51.30220032,-65.47540283,-33.13994217,-33.1198349,-33.12060165
1548.18,-44.9549408,-51.36431885,-65.29493713,-33.15019226,-33.05646133,-33.17577362
1548.19,-45.07719421,-51.53551865,-65.05103302,-33.23376465,-33.14982224,-33.18535614
1548.2,-45.21255493,-51.68358994,-64.67727661,-33.40990448,-33.19274521,-33.11309052
1548.21,-45.17994308,-51.73238754,-64.42648315,-33.38609695,-33.1352272,-33.17065048
1548.22,-45.20563126,-51.89759445,-64.08925629,-33.41930389,-33.21470642,-33.31779861
1548.23,-45.29975128,-52.0124321,-63.7165451,-33.49919128,-33.30653381,-33.27392578
1548.24,-45.31093979,-52.08029938,-63.38443756,-33.56919861,-33.32276917,-33.19083023
1548.25,-45.26192474,-52.193367,-63.02599335,-33.49803543,-33.32191467,-33.25617981
1548.26,-45.29989243,-52.320858,-62.75248337,-33.55189133,-33.36706924,-33.22947693
1548.27,-45.45137787,-52.43182755,-62.42245102,-33.71507263,-33.45935059,-33.20918655
1548.28,-45.45476151,-52.50126266,-62.087677,-33.74405289,-33.502388,-33.19587326
1548.29,-45.38660049,-52.64071274,-61.91542816,-33.7173996,-33.52327728,-33.40158463
1548.3,-45.44148636,-52.7882309,-61.68501282,-33.71642303,-33.64431763,-33.42798615
1548.31,-45.47412872,-52.89653015,-61.44792175,-33.82295609,-33.74915695,-33.36122513
1548.32,-45.37818527,-52.86212158,-61.3307457,-33.73202515,-33.60728455,-33.37935638
1548.33,-45.3903923,-52.88137436,-61.12479019,-33.69201279,-33.6411171,-33.38382721
1548.34,-45.43244934,-52.89894485,-60.93489075,-33.7637825,-33.67460632,-33.34695816
1548.35,-45.51129913,-52.87930298,-60.74338531,-33.76609802,-33.61755753,-33.22199631
1548.36,-45.38689041,-52.915802,-60.65051651,-33.62985611,-33.54735565,-33.35712433
1548.37,-45.40723038,-52.98101044,-60.52326584,-33.48724365,-33.63533783,-33.3555069
1548.38,-45.48957443,-53.04505539,-60.37059784,-33.53931808,-33.71604919,-33.2170639
1548.39,-45.48737335,-52.91834259,-60.26427078,-33.4941597,-33.61280441,-33.13101959
1548.4,-45.54100418,-52.83420181,-60.23607635,-33.40053558,-33.47757721,-33.20075989
1548.41,-45.50790405,-52.8479538,-60.09194565,-33.37868881,-33.52480698,-33.13116074
1548.42,-45.56018066,-52.71245193,-60.02654266,-33.35223389,-33.43450928,-33.01224518
1548.43,-45.57619858,-52.63888168,-59.95225143,-33.27886963,-33.35715103,-33.04044342
1548.44,-45.55541611,-52.66346359,-59.89438248,-33.14102554,-33.41630554,-33.09479904
1548.45,-45.64911652,-52.65727997,-59.84608459,-33.14273834,-33.48988724,-32.96876907
1548.46,-45.65554047,-52.53902435,-59.76085663,-33.11965942,-33.46636581,-32.95153046
1548.47,-45.59175491,-52.37501907,-59.75867844,-33.03720093,-33.37856293,-33.04730606
1548.48,-45.71929169,-52.33301544,-59.74127579,-33.08771133,-33.44005585,-33.07201004
1548.49,-45.77083969,-52.18699646,-59.63741302,-33.09247589,-33.41778183,-32.98664093
1548.5,-45.75082397,-52.02275085,-59.59732056,-33.07293701,-33.34344864,-32.99210739
1548.51,-45.61304474,-51.94169998,-59.54784393,-32.91513062,-33.37751007,-33.1117897
1548.52,-45.69724655,-51.91987991,-59.35322189,-33.01304626,-33.50331116,-33.07354736
1548.53,-45.79225922,-51.75114441,-59.24514008,-33.06092072,-33.4160614,-33.13199615
1548.54,-45.60316849,-51.63854599,-59.16857529,-32.91342926,-33.36145782,-33.216259
1548.55,-45.62389374,-51.61362076,-59.14556885,-32.94723892,-33.41955185,-33.36037445
1548.56,-45.75283813,-51.51998901,-58.90690231,-33.07853317,-33.42989731,-33.20840073
1548.57,-45.6437912,-51.46866226,-58.78692627,-33.03993225,-33.40386581,-33.22511292
1548.58,-45.62182617,-51.44662476,-58.68629456,-32.93192673,-33.41661835,-33.33919907
1548.59,-45.57575989,-51.48893738,-58.53194809,-32.92617035,-33.48891449,-33.40418243
1548.6,-45.62103271,-51.4557457,-58.37260437,-32.98786163,-33.4882431,-33.3776474
1548.61,-45.58732986,-51.37984467,-58.29730606,-32.99293518,-33.38251495,-33.47425842
1548.62,-45.5489502,-51.43070221,-58.15439606,-33.0230751,-33.3914032,-33.50511169
1548.63,-45.59564209,-51.46747971,-58.0222168,-33.09949875,-33.42374039,-33.54209518
1548.64,-45.54348373,-51.48213959,-57.84444809,-33.10203171,-33.35861969,-33.4736557
1548.65,-45.47014236,-51.48972702,-57.76649475,-33.10027313,-33.23601151,-33.63829803
1548.66,-45.50498199,-51.59660339,-57.61558533,-33.11695862,-33.27408981,-33.69442368
1548.67,-45.4900589,-51.72397995,-57.44512177,-33.10764694,-33.32267761,-33.62110519
1548.68,-45.47054672,-51.73008728,-57.32986832,-33.15459061,-33.16415787,-33.63288116
1548.69,-45.42722702,-51.85445786,-57.18224716,-33.19721603,-33.15351105,-33.70671844
1548.7,-45.43193054,-52.03284454,-57.03640366,-33.29198456,-33.19801712,-33.72210693
1548.71,-45.51263046,-52.12694168,-56.84438324,-33.46523285,-33.16786194,-33.6425972
1548.72,-45.40394974,-52.18664169,-56.81899643,-33.43937683,-33.10422516,-33.69439316
1548.73,-45.43925095,-52.41191864,-56.73695755,-33.50451279,-33.2746315,-33.67422104
1548.74,-45.54480362,-52.58538055,-56.62802505,-33.65097427,-33.37186432,-33.62731934
1548.75,-45.4785347,-52.63216019,-56.53094864,-33.69721985,-33.33805466,-33.59963989
1548.76,-45.41120911,-52.68799973,-56.55125427,-33.63119888,-33.31082153,-33.65958023
1548.77,-45.53131485,-52.7249527,-56.48766708,-33.81428528,-33.29091263,-33.70874786
1548.78,-45.59046173,-52.76020813,-56.45136261,-33.97027969,-33.33027649,-33.66557312
1548.79,-45.59389114,-52.75079727,-56.4722023,-34.01331329,-33.31165695,-33.68331146
1548.8,-45.47600174,-52.85352325,-56.48765564,-33.9529953,-33.46906662,-33.68912506
1548.81,-45.57504272,-52.85217285,-56.48564148,-34.01133728,-33.50515747,-33.66062546
1548.82,-45.5745163,-52.79577255,-56.51372528,-33.99311066,-33.50204849,-33.64661407
1548.83,-45.4369545,-52.72964859,-56.60442734,-33.89608765,-33.43636703,-33.65992355
1548.84,-45.51913834,-52.6753006,-56.71221161,-34.02257538,-33.45265961,-33.677742
1548.85,-45.51804352,-52.64136505,-56.75575256,-34.03031158,-33.53401184,-33.52217102
1548.86,-45.45144653,-52.59587097,-56.89855194,-33.98434448,-33.46349335,-33.39562225
1548.87,-45.47943497,-52.53462601,-57.06647491,-33.96792221,-33.40529251,-33.39886475
1548.88,-45.40986252,-52.51141739,-57.22574997,-33.8745575,-33.50522614,-33.35076904
1548.89,-45.50188065,-52.43359756,-57.43291855,-33.87971878,-33.48231506,-33.18795395
1548.9,-45.38776016,-52.29910278,-57.65787888,-33.79163742,-33.45282745,-33.16544724
1548.91,-45.32365799,-52.19173813,-57.9940567,-33.69702911,-33.34079361,-33.21138763
1548.92,-45.43391418,-52.19049454,-58.19454575,-33.69150162,-33.44348526,-33.02278137
1548.93,-45.31890488,-52.10226822,-58.47869873,-33.64138031,-33.34037018,-32.93087769
1548.94,-45.29026031,-51.92279053,-58.80656433,-33.53873444,-33.19820404,-32.87420273
1548.95,-45.26994324,-51.88471603,-59.12293243,-33.46142578,-33.26926422,-32.91738892
1548.96,-45.31024551,-51.85791016,-59.39985275,-33.48473358,-33.33033752,-32.83997345
1548.97,-45.33180618,-51.7248497,-59.78376007,-33.44120026,-33.25533676,-32.84332275
1548.98,-45.14738846,-51.61339569,-60.13261795,-33.32872772,-33.15439224,-32.83639526
