wav,TE0,TE1,ref,TE0 Norm,TE1 Norm,Sum,,,
1549.35,-35.59918976,-37.80194855,-31.97623568,-3.622954076,-5.825712865,-1.575849307,,,
1549.36,-35.71866989,-37.6631546,-31.95696765,-3.761702245,-5.706186956,-1.615715151,,,
1549.37,-35.76530457,-37.51096725,-31.91741687,-3.8478877,-5.593550389,-1.623293816,,,
1549.38,-35.75310135,-37.23128891,-31.94313937,-3.80996198,-5.288149541,-1.476166591,,,
1549.39,-35.87601089,-37.14291382,-31.87527209,-4.000738805,-5.267641729,-1.577856337,,,
1549.4,-35.98175049,-36.97664642,-31.82500964,-4.15674085,-5.151636785,-1.615461689,,,
1549.41,-35.96575546,-36.73141479,-31.91417437,-4.05158109,-4.817240422,-1.407259429,,,
1549.42,-36.13327789,-36.61747742,-31.90685778,-4.22642011,-4.710619634,-1.451475417,,,
1549.43,-36.25117111,-36.54512787,-31.79786425,-4.453306859,-4.747263616,-1.587498659,,,
1549.44,-36.35832596,-36.45273972,-31.77389651,-4.584429448,-4.678843206,-1.621079811,,,
1549.45,-36.39073563,-36.20777893,-31.82701998,-4.563715642,-4.380758947,-1.460973974,,,
1549.46,-36.48431015,-36.10230637,-31.76336413,-4.720946019,-4.338942235,-1.51544541,,,
1549.47,-36.63170242,-36.0698204,-31.80162936,-4.830073064,-4.268191045,-1.529751524,,,
1549.48,-36.74770355,-35.99125671,-31.81022387,-4.93747968,-4.181032842,-1.532507501,,,
1549.49,-36.77185059,-35.84197617,-31.82644778,-4.945402806,-4.015528386,-1.445325933,,,
1549.5,-36.96912384,-35.83137512,-31.83059054,-5.1385333,-4.000784581,-1.52220714,,,
1549.51,-37.13368225,-35.84469604,-31.75188952,-5.381792729,-4.092806523,-1.679352776,,,
1549.52,-37.2039566,-35.68242645,-31.91082888,-5.293127721,-3.77159757,-1.455768091,,,
1549.53,-37.16043854,-35.5355072,-31.93925982,-5.221178716,-3.59624738,-1.322855412,,,
1549.54,-37.34436417,-35.53004456,-31.88797885,-5.45638532,-3.642065709,-1.444862274,,,
1549.55,-37.50200653,-35.48788452,-31.92720919,-5.574797338,-3.560675328,-1.441707141,,,
1549.56,-37.5862236,-35.38654327,-31.98835498,-5.597868627,-3.398188298,-1.349926236,,,
1549.57,-37.703125,-35.35424042,-32.01481753,-5.688307469,-3.339422887,-1.34666432,,,
1549.58,-37.82888031,-35.31511307,-31.91611605,-5.912764257,-3.398997014,-1.466188097,,,
1549.59,-37.91481018,-35.20806122,-32.03938037,-5.875429814,-3.168680852,-1.304209199,,,
1549.6,-37.96419525,-35.10735321,-32.01521807,-5.948977178,-3.092135137,-1.279465071,,,
1549.61,-38.16887665,-35.13356781,-31.88361483,-6.285261815,-3.249952977,-1.497360689,,,
1549.62,-38.30965042,-35.1039505,-31.89641696,-6.413233464,-3.207533544,-1.510782375,,,
1549.63,-38.4070015,-34.96064758,-32.08364993,-6.323351567,-2.876997655,-1.256627297,,,
1549.64,-38.58213806,-34.91572189,-32.06059771,-6.521540349,-2.855124181,-1.302094764,,,
1549.65,-38.80820465,-34.98058319,-31.96307879,-6.845125859,-3.017504399,-1.512314765,,,
1549.66,-38.94029999,-34.85611343,-32.03716403,-6.903135961,-2.818949407,-1.387350944,,,
1549.67,-39.03596878,-34.72932434,-32.06887942,-6.96708936,-2.660444921,-1.290174156,,,
1549.68,-39.16075134,-34.60146713,-32.01075869,-7.14999265,-2.59070844,-1.287361591,,,
1549.69,-39.40530396,-34.69032669,-31.98250704,-7.42279691,-2.707819646,-1.444305046,,,
1549.7,-39.55523682,-34.62659073,-32.01923876,-7.535998052,-2.607351964,-1.396791189,,,
1549.71,-39.65232468,-34.56182098,-32.05378085,-7.598543828,-2.508040135,-1.336301937,,,
1549.72,-39.94881821,-34.59706116,-31.89935427,-8.049463933,-2.697706884,-1.586343491,,,
1549.73,-40.29686737,-34.57495499,-31.83430606,-8.462561315,-2.740648931,-1.710145282,,,
1549.74,-40.34063339,-34.36596298,-31.88157397,-8.459059423,-2.484389012,-1.506064041,,,
1549.75,-40.51891708,-34.35845184,-31.79371005,-8.725207036,-2.564741796,-1.6232567,,,
1549.76,-40.68500519,-34.38451767,-31.76556521,-8.919439977,-2.618952458,-1.704405403,,,
1549.77,-40.89393997,-34.25461197,-31.80352526,-9.090414708,-2.451086705,-1.59888058,,,
1549.78,-41.22037125,-34.18573761,-31.8903287,-9.330042546,-2.29540891,-1.511053171,,,
1549.79,-41.50553131,-34.15343857,-31.75017672,-9.755354589,-2.403261846,-1.669786931,,,
1549.8,-41.78366089,-34.15230179,-31.67007952,-10.11358136,-2.482222264,-1.790983415,,,
1549.81,-41.87824249,-33.96949387,-31.6865552,-10.19168729,-2.282938665,-1.631420721,,,
1549.82,-41.92432404,-33.85483932,-31.65952044,-10.26480359,-2.195318883,-1.565839141,,,
1549.83,-42.22399139,-33.89480209,-31.56409579,-10.6598956,-2.330706304,-1.735374851,,,
1549.84,-42.20389175,-33.7595787,-31.63272601,-10.57116575,-2.126852697,-1.546099248,,,
1549.85,-42.31016922,-33.62130737,-31.69302493,-10.61714429,-1.928282445,-1.377395286,,,
1549.86,-42.67531204,-33.70255661,-31.66361361,-11.01169843,-2.038942998,-1.520918705,,,
1549.87,-42.80801392,-33.59284592,-31.51611834,-11.29189557,-2.076727574,-1.585294718,,,
1549.88,-42.94014359,-33.56439209,-31.54854708,-11.3915965,-2.015845006,-1.541311931,,,
1549.89,-43.042202,-33.43190002,-31.58841448,-11.45378751,-1.84348554,-1.392650781,,,
1549.9,-43.12874603,-33.38193893,-31.5497449,-11.57900113,-1.832194036,-1.394629899,,,
1549.91,-43.39221191,-33.27493668,-31.59641009,-11.79580182,-1.678526586,-1.275131217,,,
1549.92,-43.46845245,-33.13568878,-31.64106494,-11.82738752,-1.494623845,-1.109916402,,,
1549.93,-43.74224854,-33.15155029,-31.62658816,-12.11566037,-1.524962133,-1.161535745,,,
1549.94,-44.13912582,-33.25802231,-31.55644351,-12.58268232,-1.701578801,-1.360761481,,,
1549.95,-44.27759552,-33.16840363,-31.6073926,-12.67020292,-1.561011022,-1.236997074,,,
1549.96,-44.5554924,-33.04481888,-31.57290774,-12.98258466,-1.471911138,-1.175554362,,,
1549.97,-44.69669342,-32.97056961,-31.49799472,-13.1986987,-1.472574895,-1.190105177,,,
1549.98,-45.03957748,-33.02902603,-31.45989352,-13.57968396,-1.569132512,-1.30403428,,,
1549.99,-45.38391495,-33.03314209,-31.54711657,-13.83679838,-1.486025518,-1.240348094,,,
1550,-45.75409317,-33.00580215,-31.60270053,-14.15139264,-1.403101628,-1.178366986,,,
1550.01,-46.14691544,-33.10233688,-31.61890917,-14.52800626,-1.483427709,-1.273160912,,,
1550.02,-46.64982224,-33.09570694,-31.64772158,-15.00210065,-1.447985356,-1.260501083,,,
1550.03,-46.79097748,-33.00547791,-31.67659503,-15.11438245,-1.328882878,-1.150929473,,,
1550.04,-47.33573532,-33.00917816,-31.65509539,-15.68063993,-1.354082769,-1.196600847,,,
1550.05,-47.69654846,-33.10128021,-31.67768222,-16.01886625,-1.423597997,-1.275405307,,,
1550.06,-47.83322906,-33.03116608,-31.72845584,-16.10477323,-1.30271024,-1.161297612,,,
1550.07,-48.41220474,-33.08404922,-31.85968905,-16.55251569,-1.224360173,-1.098850226,,,
1550.08,-48.75435638,-33.11690903,-31.84418994,-16.91016645,-1.272719091,-1.155721594,,,
1550.09,-49.19281006,-33.13762283,-31.86047488,-17.33233518,-1.277147954,-1.170749624,,,
1550.1,-49.4621048,-32.92547226,-31.91526538,-17.54683942,-1.010206884,-0.914851642,,,
1550.11,-49.57514191,-32.88588333,-31.93558245,-17.63955945,-0.950300878,-0.858203881,,,
1550.12,-49.97684479,-32.94779205,-31.91655093,-18.06029386,-1.031241124,-0.946007611,,,
1550.13,-49.9601593,-32.89726639,-32.01924258,-17.94091672,-0.878023809,-0.793445453,,,
1550.14,-50.19333267,-32.79697037,-32.15371447,-18.0396182,-0.643255895,-0.564872688,,,
1550.15,-50.39751434,-32.80701828,-32.10788089,-18.28963346,-0.699137395,-0.624151425,,,
1550.16,-50.58257294,-32.84490585,-32.07540637,-18.50716657,-0.769499486,-0.696991282,,,
1550.17,-50.86971664,-32.88667679,-32.13050967,-18.73920698,-0.756167119,-0.68761072,,,
1550.18,-50.8214798,-32.81167984,-32.12915545,-18.69232435,-0.682524388,-0.614385831,,,
1550.19,-50.82906723,-32.80417633,-32.02009326,-18.80897397,-0.784083074,-0.716179037,,,
1550.2,-50.78384781,-32.81666946,-32.08986788,-18.69397992,-0.72680158,-0.657996315,,,
1550.21,-50.75646973,-32.73639679,-32.15302401,-18.60344571,-0.583372777,-0.515393954,,,
1550.22,-50.70763397,-32.80493546,-32.06277209,-18.64486188,-0.742163365,-0.672337155,,,
1550.23,-50.66630554,-32.87280655,-31.97844058,-18.68786496,-0.894365972,-0.822776359,,,
1550.24,-50.59223557,-32.92735291,-31.94541674,-18.64681882,-0.981936162,-0.908212879,,,
1550.25,-50.40375519,-32.85181046,-31.92362719,-18.480128,-0.928183263,-0.852534486,,,
1550.26,-50.29792786,-32.84991074,-31.85003405,-18.4478938,-0.999876683,-0.922412025,,,
1550.27,-50.15494919,-32.94608307,-31.85120135,-18.30374784,-1.094881719,-1.013072766,,,
1550.28,-49.83297348,-32.89613724,-31.94377261,-17.88920087,-0.952364629,-0.865320157,,,
1550.29,-49.42821503,-32.84313202,-31.91521578,-17.51299924,-0.927916234,-0.833607473,,,
1550.3,-49.19458008,-33.07872772,-31.84639483,-17.34818525,-1.232332891,-1.127392783,,,
1550.31,-48.95420074,-33.16858673,-31.79398852,-17.16021222,-1.37459821,-1.261474293,,,
1550.32,-48.60778427,-33.16910553,-31.9161275,-16.69165677,-1.252978032,-1.130577853,,,
1550.33,-48.36235046,-33.21692276,-31.88718157,-16.47516889,-1.329741185,-1.198918225,,,
1550.34,-48.06861496,-33.29520416,-31.787,-16.28161496,-1.508204167,-1.36587067,,,
1550.35,-47.79049301,-33.30038452,-31.85815554,-15.93233747,-1.442228978,-1.290466901,,,
1550.36,-47.50899124,-33.22707748,-31.94601184,-15.56297941,-1.281065648,-1.121985981,,,
1550.37,-47.34950638,-33.36103821,-31.93286639,-15.41663999,-1.428171819,-1.258186848,,,
1550.38,-47.15197372,-33.36948776,-31.91120272,-15.240771,-1.458285039,-1.280210606,,,
1550.39,-46.71643066,-33.25344086,-32.06236773,-14.65406293,-1.191073125,-0.999699746,,,
1550.4,-46.53552628,-33.25128937,-32.05905276,-14.47647352,-1.192236608,-0.993003781,,,
1550.41,-46.36204529,-33.34836578,-32.0303815,-14.33166379,-1.317984288,-1.106252169,,,
1550.42,-46.13362122,-33.28371811,-32.1148656,-14.01875562,-1.168852513,-0.949185741,,,
1550.43,-45.8217392,-33.22784042,-32.25026446,-13.57147474,-0.977575963,-0.744922338,,,
1550.44,-45.61467361,-33.20027924,-32.1901372,-13.42453641,-1.010142034,-0.767939617,,,
1550.45,-45.4495163,-33.22467041,-32.16809588,-13.28142042,-1.056574529,-0.803875537,,,
1550.46,-45.03594971,-33.10152054,-32.2607091,-12.77524061,-0.840811437,-0.571168232,,,
1550.47,-44.87689209,-33.01307297,-32.28101855,-12.59587354,-0.732054418,-0.458127895,,,
1550.48,-44.76626587,-33.06839752,-32.20671969,-12.55954618,-0.861677831,-0.577423404,,,
1550.49,-44.58139801,-33.09510422,-32.21823245,-12.36316556,-0.87687177,-0.578902624,,,
1550.5,-44.31295776,-33.02617645,-32.29482394,-12.01813382,-0.731352513,-0.419866329,,,
1550.51,-44.12043381,-33.01848984,-32.2891553,-11.83127851,-0.729334539,-0.404799121,,,
1550.52,-44.07914734,-33.13558197,-32.21775943,-11.86138791,-0.917822545,-0.581688369,,,
1550.53,-43.8109436,-33.13312149,-32.24540835,-11.56553525,-0.88771314,-0.531216576,,,
1550.54,-43.49965668,-33.09951019,-32.32579928,-11.1738574,-0.773710912,-0.394675267,,,
1550.55,-43.31172943,-33.15201569,-32.28519564,-11.02653379,-0.866820043,-0.467172335,,,
1550.56,-43.23583984,-33.32773972,-32.20640307,-11.02943677,-1.121336644,-0.698974435,,,
1550.57,-42.90063858,-33.26563263,-32.28215151,-10.61848707,-0.983481115,-0.535075986,,,
1550.58,-42.68059921,-33.32681274,-32.33174639,-10.34885282,-0.99506635,-0.518254571,,,
1550.59,-42.5298233,-33.50591278,-32.21323901,-10.31658429,-1.292673772,-0.780371398,,,
1550.6,-42.27611542,-33.55134201,-32.17696124,-10.09915418,-1.374380773,-0.827756249,,,
1550.61,-41.99241638,-33.57759476,-32.24435168,-9.748064702,-1.333243077,-0.748787263,,,
1550.62,-41.82304001,-33.69353485,-32.16950732,-9.653532689,-1.524027532,-0.902598008,,,
1550.63,-41.699646,-33.80805206,-32.039388,-9.660258,-1.768664067,-1.114752286,,,
1550.64,-41.39243698,-33.89254761,-32.10754138,-9.284895604,-1.78500623,-1.074171001,,,
1550.65,-40.99279785,-33.90462494,-32.12286883,-8.869929021,-1.781756108,-1.006201518,,,
1550.66,-40.92196655,-34.21763992,-32.0534566,-8.868509954,-2.164183324,-1.32348733,,,
1550.67,-40.66103363,-34.33586884,-32.01598864,-8.645044988,-2.319880193,-1.410008273,,,
1550.68,-40.31560516,-34.38165283,-31.97428637,-8.341318792,-2.40736646,-1.420797963,,,
1550.69,-40.07371902,-34.53160095,-31.93059283,-8.143126195,-2.601008123,-1.531901258,,,
1550.7,-40.03803635,-34.72107315,-31.83299761,-8.205038732,-2.888075536,-1.768831943,,,
1550.71,-39.73255157,-34.84194946,-31.89573031,-7.836821263,-2.946219152,-1.726372894,,,
1550.72,-39.36687851,-34.76110077,-31.90707141,-7.459807103,-2.854029363,-1.562688753,,,
1550.73,-39.14902496,-34.85503769,-31.78521472,-7.363810247,-3.069822972,-1.696123689,,,
1550.74,-38.99843979,-35.03558731,-31.70977526,-7.288664525,-3.325812047,-1.859797365,,,
1550.75,-38.82619095,-35.09348679,-31.77782946,-7.048361486,-3.315657323,-1.782450976,,,
1550.76,-38.57704163,-35.09570313,-31.78867083,-6.788370793,-3.307032292,-1.697526176,,,
1550.77,-38.52129364,-35.22009659,-31.70618563,-6.815108007,-3.513910955,-1.847815468,,,
1550.78,-38.40534592,-35.32958984,-31.66607791,-6.73926801,-3.663511937,-1.92430862,,,
1550.79,-38.25651169,-35.32831573,-31.71601611,-6.54049558,-3.612299626,-1.823846209,,,
1550.8,-38.02388,-35.30208969,-31.7053197,-6.318560308,-3.596769994,-1.737542491,,,
1550.81,-38.00043106,-35.37896729,-31.60089236,-6.399538701,-3.778074926,-1.883644502,,,
1550.82,-37.92773819,-35.44732285,-31.66092044,-6.266817754,-3.78640241,-1.841583825,,,
1550.83,-37.80990219,-35.46031189,-31.71325427,-6.096647924,-3.747057622,-1.754558739,,,
1550.84,-37.76239777,-35.51698685,-31.74236041,-6.020037358,-3.774626439,-1.743503347,,,
1550.85,-37.70835876,-35.61316681,-31.74236804,-5.965990728,-3.870798772,-1.782951962,,,
1550.86,-37.6065979,-35.57271576,-31.76210528,-5.84449262,-3.810610479,-1.699260872,,,
1550.87,-37.46657562,-35.51566696,-31.83280307,-5.633772557,-3.682863896,-1.539380368,,,
1550.88,-37.46222305,-35.56638336,-31.86878329,-5.593439763,-3.697600072,-1.532581444,,,
1550.89,-37.43931198,-35.61767578,-31.86351519,-5.575796788,-3.754160588,-1.559860746,,,
1550.9,-37.24077225,-35.56666565,-31.95684558,-5.283926671,-3.609820073,-1.356401698,,,
1550.91,-37.24060822,-35.64437103,-31.99239474,-5.248213475,-3.651976293,-1.366867481,,,
1550.92,-37.32115936,-35.78102112,-31.9591878,-5.361971563,-3.821833318,-1.513684876,,,
1550.93,-37.20440674,-35.7399826,-31.99281817,-5.211588567,-3.747164434,-1.407642004,,,
1550.94,-37.05690384,-35.75090027,-32.08378344,-4.973120397,-3.667116826,-1.260910108,,,
1550.95,-36.96736145,-35.81127167,-31.92156344,-5.045798009,-3.889708226,-1.419097393,,,
1550.96,-36.99777222,-35.96851349,-31.91689807,-5.08087415,-4.051615422,-1.525524701,,,
1550.97,-36.78558731,-35.99871063,-31.94388705,-4.841700261,-4.054823583,-1.420165002,,,
1550.98,-36.59318161,-36.06293106,-32.01599246,-4.577189153,-4.046938604,-1.293676345,,,
1550.99,-36.60170746,-36.24483109,-31.96328097,-4.638426488,-4.281550115,-1.446023639,,,
1551,-36.62546539,-36.50308228,-31.89587908,-4.729586309,-4.607203191,-1.657663717,,,
1551.01,-36.35961151,-36.52903748,-31.93750506,-4.42210645,-4.591532415,-1.495693327,,,
1551.02,-36.19945908,-36.58576202,-31.89840441,-4.301054662,-4.68735761,-1.479612411,,,
1551.03,-36.14051819,-36.78687668,-31.89828234,-4.242235845,-4.888594335,-1.54310156,,,
1551.04,-36.00501633,-36.92433167,-31.92649203,-4.078524297,-4.997839635,-1.503602185,,,
1551.05,-35.91294479,-37.1710968,-31.91578417,-3.997160619,-5.255312627,-1.570534241,,,
1551.06,-35.87238693,-37.33795547,-31.8617528,-4.01063413,-5.476202672,-1.671588299,,,
1551.07,-35.85639572,-37.66459656,-31.74841052,-4.107985204,-5.91618604,-1.908351263,,,
1551.08,-35.67918396,-37.8811264,-31.73614627,-3.943037694,-6.144980138,-1.895626084,,,
1551.09,-35.47060776,-37.93907166,-31.81393939,-3.65666837,-6.125132268,-1.707531823,,,
1551.1,-35.43618011,-38.24036407,-31.77625781,-3.659922307,-6.464106267,-1.829211804,,,
1551.11,-35.41352463,-38.41001511,-31.67639666,-3.737127965,-6.733618444,-1.971607334,,,
1551.12,-35.22584152,-38.48975372,-31.72177249,-3.504069036,-6.767981237,-1.82605913,,,
1551.13,-35.24607086,-38.93608475,-31.7517293,-3.494341558,-7.184355443,-1.94839323,,,
1551.14,-35.27090454,-39.17969894,-31.58042651,-3.690478032,-7.599272435,-2.208907221,,,
1551.15,-35.17417908,-39.40924835,-31.70855456,-3.465624517,-7.700693792,-2.075869671,,,
1551.16,-34.94325638,-39.33709335,-31.77230578,-3.170950597,-7.564787572,-1.824100862,,,
1551.17,-34.9517746,-39.64684296,-31.7359746,-3.215799993,-7.910868352,-1.947251056,,,
1551.18,-34.97932053,-39.90276718,-31.69455844,-3.28476209,-8.208208745,-2.072935902,,,
1551.19,-34.79631042,-39.91120148,-31.76721316,-3.029097264,-8.143988317,-1.863113591,,,
1551.2,-34.72751236,-40.0445137,-31.82908374,-2.898428624,-8.215429967,-1.779193697,,,
1551.21,-34.83123398,-40.30728149,-31.7410863,-3.090147679,-8.566195195,-2.006537482,,,
1551.22,-34.73406982,-40.39638519,-31.8201726,-2.913897222,-8.57621259,-1.870736504,,,
1551.23,-34.60673523,-40.42002106,-31.86088305,-2.745852178,-8.559138005,-1.734489962,,,
1551.24,-34.56965256,-40.50917435,-31.76092654,-2.808726018,-8.748247808,-1.82328872,,,
1551.25,-34.58885574,-40.66734314,-31.7751134,-2.813742345,-8.892229741,-1.856158149,,,
1551.26,-34.57861328,-40.83679962,-31.90966922,-2.668944066,-8.927130406,-1.746332788,,,
1551.27,-34.48858261,-40.88318634,-31.89172869,-2.596853917,-8.991457646,-1.700022187,,,
1551.28,-34.53660202,-41.02950668,-31.9025548,-2.634047216,-9.126951879,-1.755388067,,,
1551.29,-34.61766052,-41.34500504,-31.87310153,-2.744558995,-9.471903508,-1.907905174,,,
1551.3,-34.52224731,-41.39309311,-31.92004138,-2.602205938,-9.473051732,-1.790357177,,,
1551.31,-34.37585449,-41.48084641,-32.00626879,-2.369585698,-9.474577611,-1.596777256,,,
1551.32,-34.45591736,-41.70359802,-31.95504504,-2.500872319,-9.748552983,-1.751006413,,,
1551.33,-34.43737793,-41.86062622,-32.03802615,-2.399351781,-9.822600072,-1.676858022,,,
1551.34,-34.31074905,-42.05828094,-32.24838763,-2.062361425,-9.809893315,-1.388022847,,,
1551.35,-34.28881073,-42.22319412,-32.20209628,-2.086714452,-10.02109784,-1.438758555,,,
1551.36,-34.38652802,-42.62738419,-32.16121798,-2.225310033,-10.4661662,-1.618562297,,,
1551.37,-34.27058411,-42.7174263,-32.14296847,-2.127615636,-10.57445783,-1.547178675,,,
1551.38,-34.22585678,-42.88295364,-32.25750476,-1.968352025,-10.62544889,-1.413668456,,,
1551.39,-34.28453064,-43.31961441,-32.24012118,-2.044409459,-11.07949323,-1.533348914,,,
1551.4,-34.21578979,-43.60546112,-32.34023791,-1.875551885,-11.26522321,-1.402457548,,,
1551.41,-34.06916428,-43.91556168,-32.50423556,-1.564928716,-11.41132612,-1.136811324,,,
1551.42,-34.14561081,-44.49970627,-32.46723681,-1.678373998,-12.03246946,-1.295470836,,,
1551.43,-34.27020264,-44.88485718,-32.42834979,-1.841852849,-12.45650739,-1.480344715,,,
1551.44,-34.24154282,-45.4418335,-32.54230242,-1.699240392,-12.89953107,-1.38171233,,,
1551.45,-34.05504227,-45.6189003,-32.62136965,-1.433672612,-12.99753064,-1.140804026,,,
1551.46,-33.95160675,-45.81008148,-32.53304415,-1.418562596,-13.27703733,-1.144309204,,,
1551.47,-33.97645569,-46.38576126,-32.7143796,-1.262076085,-13.67138166,-1.019597485,,,
1551.48,-33.9885025,-46.68629456,-32.82262164,-1.165880864,-13.86367292,-0.938585401,,,
1551.49,-33.93392181,-47.11040115,-32.78666049,-1.147261327,-14.32374067,-0.943139103,,,
1551.5,-33.99981308,-47.68795776,-32.66615802,-1.333655065,-15.02179975,-1.151750799,,,
1551.51,-34.03985596,-48.23303223,-32.60672885,-1.433127111,-15.62630338,-1.270824215,,,
1551.52,-33.89040375,-48.59325409,-32.68152743,-1.208876317,-15.91172666,-1.064249814,,,
1551.53,-33.82744217,-48.77934265,-32.69222384,-1.135218328,-16.08711881,-0.998526749,,,
1551.54,-33.92587662,-49.34733582,-32.58345919,-1.342417424,-16.76387662,-1.219537786,,,
1551.55,-33.88222504,-49.89530945,-32.60658007,-1.275644963,-17.28872938,-1.16822285,,,
1551.56,-33.79979706,-50.17171478,-32.66204577,-1.137751287,-17.50966901,-1.038751751,,,
1551.57,-33.87049484,-50.53631592,-32.67896395,-1.191530889,-17.85735196,-1.098940805,,,
1551.58,-33.84687805,-50.5069046,-32.54327136,-1.303606694,-17.96363324,-1.210894302,,,
1551.59,-33.82455826,-50.63008881,-32.60377627,-1.220781987,-18.02631254,-1.131093006,,,
1551.6,-33.79957199,-50.57413101,-32.56075411,-1.238817876,-18.0133769,-1.148493625,,,
1551.61,-33.84903717,-50.91628265,-32.46118289,-1.387854283,-18.45509977,-1.303359832,,,
1551.62,-33.82637787,-50.84386063,-32.42546969,-1.400908177,-18.41839094,-1.315449514,,,
1551.63,-33.64184952,-50.95139694,-32.44369631,-1.198153203,-18.50770063,-1.118201841,,,
1551.64,-33.71001434,-50.92058182,-32.42706042,-1.282953923,-18.4935214,-1.201176714,,,
1551.65,-33.85533524,-51.10034943,-32.30254107,-1.552794164,-18.79780835,-1.471657019,,,
1551.66,-33.81357574,-51.19137955,-32.34127169,-1.472304052,-18.85010785,-1.393588201,,,
